#,Release Date,Title,Instructor,Price,Product Type,Tags,URL
2687,2024-08-29,"The Black Hole: No-Gi Closed Guard by Professor Henry Akins","Henry Akins",279.00,"COMBO","above-100, above-130, above-160, above-200, above-250, above-30, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Henry Akins, MC_Guard, New, SC_Guard_Closed_Guard, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/the-black-hole-no-gi-closed-guard-by-professor-henry-akins
2688,2024-08-29,"Forever On Top Control by Tum Energia","Tum Energia Voorn",79.00,"COMBO","above-30, above-60, best_sellers_two_years, Facebook, Fighter_Tum Energia Voorn, MC_Guard_Passing, MC_Side_Control_Attacks, New, Show_More_App",https://bjjfanatics.com/products/forever-on-top-control-by-tum-energia
2689,2024-09-04,"360 Degrees Guard Retention by Thiago Abud","Thiago Bud",79.00,"COMBO","above-30, above-60, best_sellers_two_years, Facebook, Fighter_Thiago Bud, MC_Guard, New, Show_More_App",https://bjjfanatics.com/products/360-degrees-guard-retention-by-thiago-abud
2690,2024-09-04,"Nagekomi Training by Felipe Sanchez","Felipe Sanchez",79.00,"COMBO","above-30, above-60, best_sellers_two_years, Facebook, Fighter_Felipe Sanchez, MC_Judo, New, Show_More_App",https://bjjfanatics.com/products/nagekomi-training-by-felipe-sanchez
2691,2024-09-04,"30 Days of Mobility: A 5 Minute Daily Routine by Jared Welman","Jared Welman",79.00,"COMBO","above-30, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Jared Welman, New, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/30-days-of-mobility-a-5-minute-daily-routine-by-jared-welman
2692,2024-09-09,"Guard Systems Bundle By Neil Melanson","Neil Melanson",247.00,"COMBO","above-100, above-130, above-160, above-200, above-30, above-50, above-60, Bundle, Fighter_Neil Melanson, MC_Guard, New, Show_More_App",https://bjjfanatics.com/products/guard-systems-bundle-by-neil-melanson
2693,2024-09-09,"Modern Guard Systems Bundle by Neil Melanson","Neil Melanson",547.00,"COMBO","above-100, above-130, above-160, above-200, above-250, above-280, above-30, above-350, above-400, above-50, above-60, Bundle, Facebook, Fighter_Neil Melanson, MC_Guard, New",https://bjjfanatics.com/products/modern-guard-systems-bundle-by-neil-melanson
2694,2024-09-09,"Filthy, Brutal, No Good Attacks Bundle By Neil Melanson","Neil Melanson",467.00,"COMBO","above-100, above-130, above-160, above-200, above-250, above-280, above-30, above-350, above-400, above-50, above-60, Bundle, Fighter_Neil Melanson, MC_Submissions, New",https://bjjfanatics.com/products/filthy-brutal-no-good-attacks-bundle-by-neil-melanson
2695,2024-09-09,"Deep Half Revolution Bundle by Jeff Glover","Jeff Glover",247.00,"COMBO","above-100, above-130, above-160, above-200, above-30, above-50, above-60, Bundle, Facebook, Fighter_Jeff Glover, MC_Guard, New, SC_Guard_Half_Guard, Show_More_App",https://bjjfanatics.com/products/deep-half-revolution-bundle-by-jeff-glover
2696,2024-09-09,"Off The Mat Improvement Bundle by Jeff Glover","Jeff Glover",247.00,"COMBO","above-100, above-130, above-160, above-200, above-30, above-50, above-60, Bundle, Facebook, Fighter_Jeff Glover, New, Show_More_App",https://bjjfanatics.com/products/off-the-mat-improvement-bundle-by-jeff-glover
2697,2024-09-09,"Chokin' Around With Uncle Jeff Bundle by Jeff Glover","Jeff Glover",327.00,"COMBO","above-100, above-130, above-160, above-200, above-250, above-280, above-30, above-50, above-60, Bundle, Facebook, Fighter_Jeff Glover, MC_Submissions, New, SC_Submissions_Chokes, Show_More_App",https://bjjfanatics.com/products/chokin-around-with-uncle-jeff-bundle-by-jeff-glover
2698,2024-09-11,"Wrist Locks Are For Kids by Pete Letsos","Pete Letsos",79.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Pete Letsos, New, Show_More_App",https://bjjfanatics.com/products/wrist-locks-are-for-kids-by-pete-letsos
2699,2024-09-11,"Crucifix Encyclopedia by Darragh O'Conaill","Darragh O'Conaill",99.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, featured-bestsellers, Fighter_Darragh O'Conaill, MC_Back_Attacks, New, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/crucifix-encyclopedia-by-darragh-oconaill
2700,2024-09-17,"Master The Move: The Straight Arm Bar Ude Gatame - The Fastest Arm Lock by John Danaher","John Danaher",197.00,"COMBO","above-100, above-130, above-160, above-30, above-50, above-60, bestsellers-new, Facebook, featured-bestsellers, Fighter_John Danaher, level-3, MC_Submissions, New, SC_Submissions_Arm_Attacks, Show_More_App, TopBestSeller, trending-now",https://bjjfanatics.com/products/master-the-move-the-straight-arm-bar-ude-gatame-the-fastest-arm-lock-by-john-danaher
2701,2024-09-20,"Pass Any Guard: The Principles of Passing by Roy Dean","Roy Dean",99.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Roy Dean, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/pass-any-guard-the-principles-of-passing-by-roy-dean
2702,2024-09-20,"Takedowns Attacks - No Gi Wrestling for Grapplers by Rory MacDonald","Rory MacDonald",79.00,"COMBO","above-30, above-50, above-60, Facebook, fighter_Rory MacDonald, MC_Takedowns, New, SC_Takedowns_No_Gi_Takedowns, Show_More_App",https://bjjfanatics.com/products/takedowns-attacks-nogi-wrestling-for-grapplers-by-rory-macdonald
2703,2024-09-25,"Dynamic Headquarters Passing by Jason Rau","Jason Rau",79.00,"COMBO","above-30, above-50, above-60, bestsellers-new, Facebook, featured-bestsellers, Fighter_Jason Rau, MC_Guard_Passing, New, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/dynamic-headquarters-passing-by-jason-rau
2704,2024-09-25,"Modern No-Gi De La Riva by Jason Rau","Jason Rau",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Jason Rau, Mc_Gu, MC_Guard, New, SC_Guard_De_La_Riva_Guard, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/modern-no-gi-de-la-riva-by-jason-rau
2705,2024-09-25,"Understanding The Reap by Jason Rau","Jason Rau",99.00,"COMBO","above-30, above-50, above-60, Facebook, featured-bestsellers, Fighter_Jason Rau, New, Show_More_App",https://bjjfanatics.com/products/understanding-the-reap-by-jason-rau
2706,2024-10-01,"Guard Passing Nagai Style by Jackson Nagai","Jackson Nagai",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Jackson Nagai, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/guard-passing-nagai-style-by-jackson-nagai
2707,2024-10-01,"Counter Attacks Off Takedowns by Josh Cisneros","Josh Cisneros",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Josh Cisneros, MC_Submissions, New, SC_Submissions_Arm_Attacks, SC_Submissions_Chokes, Show_More_App",https://bjjfanatics.com/products/counter-attacks-off-takedowns-by-josh-cisneros
2708,2024-10-01,"Constant Threat, Constant Flow Submission Onslaught from Everywhere by Enrico Said","Enrico Said",79.00,"COMBO","above-30, above-50, above-60, Facebook, fighter_Enrico Said, New, Show_More_App",https://bjjfanatics.com/products/constant-threat-constant-flow-submission-onslaught-from-everywhere-by-enrico-said
2709,2024-10-01,"Unstoppable Defense: Mastering Takedown Prevention by Steve Mocco","Steve Mocco",79.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Steve Mocco, MC_Wrestling, New, Show_More_App",https://bjjfanatics.com/products/unstoppable-defense-mastering-takedown-prevention-by-steve-mocco
2710,2024-10-03,"Michael Pixleys Complete Front Headlock System by Michael Pixley and Heath Pedigo","Michael Pixley and Heath Pedigo",197.00,"COMBO","above-100, above-130, above-160, above-30, above-50, above-60, bestsellers-new, Facebook, featured-bestsellers, Fighter_Heath Pedigo, Fighter_Michael Pixley, MC_Submissions, MC_Takedowns, New, SC_Submissions_Chokes, SC_Takedowns_No_Gi_Takedowns, TopBestSeller",https://bjjfanatics.com/products/michael-pixleys-complete-front-headlock-system-by-michael-pixley-and-heath-pedigo
2711,2024-10-03,"The Trip Throw Dilemma by Michael Pixley and Heath Pedigo","Michael Pixley and Heath Pedigo",98.50,"COMBO","above-100, above-130, above-160, above-30, above-50, above-60, best_sellers_two_years, bestsellers-new, Daily Deal, Facebook, featured-bestsellers, Fighter_Heath Pedigo, Fighter_Michael Pixley, MC_Takedowns, New, SC_Takedowns_No_Gi_Takedowns, TopBestSeller",https://bjjfanatics.com/products/the-trip-throw-dilemma-by-michael-pixley-and-heath-pedigo
2712,2024-10-03,"Daisy Fresh WHITE BELT Wrestling Curriculum by Alejandro Wajner and Heath Pedigo","Alejandro Wajner and Heath Pedigo",197.00,"COMBO","above-100, above-130, above-160, above-30, above-50, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Alejandro Wajner, Fighter_Heath Pedigo, MC_Fundamentals, MC_Takedowns, New, SC_Takedowns_No_Gi_Takedowns, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/daisy-fresh-white-belt-wrestling-curriculum-by-alejandro-wajner-and-heath-pedigo
2713,2024-10-08,"Osoto Gari for Jiu Jitsu by Jackson Nagai","Jackson Nagai",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Jackson Nagai, MC_Judo, New, Show_More_App",https://bjjfanatics.com/products/osoto-gari-for-jiu-jitsu-by-jackson-nagai
2714,2024-10-08,"Two Sides, One Game: Top & Bottom Perspectives for Sweep & Passes by Marcos Tinoco","Marcos Tinoco",79.00,"COMBO","above-30, above-60, Facebook, Fighter_Marcos Tinoco, MC_Guard, New, Show_More_App",https://bjjfanatics.com/products/two-sides-one-game-top-bottom-perspectives-for-sweep-passes-by-marcos-tinoco
2715,2024-10-08,"Crush The Guard by Vagner Rocha","Vagner Rocha",99.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, featured-bestsellers, Fighter_Vagner Rocha, MC_Guard_Passing, New",https://bjjfanatics.com/products/crush-the-guard-by-vagner-rocha
2716,2024-10-08,"Creating Scrambles From Everywhere by Achilles Rocha","Achilles Rocha",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Achilles Rocha, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/creating-scrambles-from-everywhere-by-achilles-rocha
2717,2024-10-08,"No-Mo-Platas - Baiting & Countering Triangles & Omoplatas by Adam Mazin","Adam Mazin",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Adam Mazin, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/no-mo-platas-baiting-countering-triangles-omoplatas-by-adam-mazin
2718,2024-10-10,"Hybrid Jiu Jitsu MMA Inspired Techniques by Vagner Rocha","Vagner Rocha",99.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Vagner Rocha, New, Show_More_App",https://bjjfanatics.com/products/hybrid-jiu-jitsu-mma-inspired-techniques-by-vagner-rocha
2719,2024-10-10,"Strategic Foot Action From Guard by Vagner Rocha","Vagner Rocha",99.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Vagner Rocha, MC_Guard, New, Show_More_App",https://bjjfanatics.com/products/strategic-foot-action-from-guard-by-vagner-rocha
2720,2024-10-11,"Systematically Attacking The Crucifix by Gordon Ryan","Gordon Ryan",249.00,"COMBO","above-100, above-130, above-160, above-200, above-250, above-280, above-30, above-50, above-60, bestsellers-new, Facebook, featured-bestsellers, Fighter_Gordon Ryan, MC_Back_Attacks, MC_Guard_Passing, New, NFT, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/systematically-attacking-the-crucifix-by-gordon-ryan
2721,2024-10-19,"How to Double Leg Anyone by Kevin Lee","Kevin Lee",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Kevin Lee, MC_Takedowns, MC_Wrestling, New, Show_More_App",https://bjjfanatics.com/products/how-to-double-leg-anyone-by-kevin-lee
2722,2024-10-19,"How To Build A Rotating Curriculum BY Duane Ludwig","Duane Ludwig",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Duane Ludwig, MC_Striking, New, Show_More_App",https://bjjfanatics.com/products/how-to-build-a-rotating-curriculum-by-duane-ludwig
2723,2024-10-19,"The Compass Kneebar System by Charles Harriott","Charles Harriott",79.00,"COMBO","above-30, above-50, above-60, Facebook, featured-bestsellers, Fighter_Charles Harriott, New, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/the-compass-kneebar-system-by-charles-harriott
2724,2024-10-19,"EMU Guard 2.0 the 'Closed' Open Guard by Benjamin Power","Benjamin Power",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Benjamin Power, MC_Guard, New, Show_More_App",https://bjjfanatics.com/products/emu-guard-2-0-the-closed-open-guard-by-benjamin-power
2725,2024-10-19,"Control Foundation: Importance of Basic Closed Guard by Jasmine Rocha","Jasmine Rocha",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Jasmine Rocha, MC_Guard, New, SC_Guard_Closed_Guard, Show_More_App",https://bjjfanatics.com/products/control-foundation-importance-of-basic-closed-guard-by-jasmine-rocha
2726,2024-10-25,"Intro To Youth Wrestling Top Position: Mastering Chop Breakdowns and Turns by Zack Esposito","Zack Esposito",79.00,"COMBO","above-30, above-50, above-60, Facebook, Fighter_Zack Esposito, MC_Wrestling, New",https://bjjfanatics.com/products/intro-to-youth-wrestling-top-position-mastering-chop-breakdowns-and-turns-by-zack-esposito
2727,2024-10-25,"Fundamental Single Leg Drill Series: For Wrestlers of All Skill Levels by Jamill Kelly","Jamill Kelly",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Jamill Kelly, MC_Wrestling, New, Show_More_App",https://bjjfanatics.com/products/fundamental-single-leg-drill-series-for-wrestlers-of-all-skill-levels-by-jamill-kelly
2728,2024-10-25,"Mastering Control from the Top Position by Trent Hidlay","Trent Hidlay",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Trent Hidlay, MC_Wrestling, New, Show_More_App",https://bjjfanatics.com/products/mastering-control-from-the-top-position-by-trent-hidlay
2729,2024-10-25,"Intro to Youth Wrestling Top Position: Mastering Spiral Ride  and Turns by Zack Esposito","Zack Esposito",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Zack Esposito, MC_Wrestling, New, Show_More_App",https://bjjfanatics.com/products/intro-to-youth-wrestling-top-position-mastering-spiral-ride-and-turns-by-zack-esposito
2730,2024-10-25,"Only Way Out: Front Headlock and Turtle Escapes by Brian Glick","Brian Glick",197.00,"COMBO","above-100, above-130, above-160, above-30, above-50, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Brian Glick, MC_Escapes, New, Show_More_App, TopBestSeller",https://bjjfanatics.com/products/only-way-out-front-headlock-and-turtle-escapes-by-brian-glick
2731,2024-10-25,"Half Guard Evolution: Old School To New School by Rodnei Barbosa","Rodnei Barbosa",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, featured-bestsellers, Fighter_Rodnei Barbosa, MC_Guard, New, SC_Guard_Half_Guard, Show_More_App",https://bjjfanatics.com/products/half-guard-evolution-old-school-to-new-school-by-rodnei-barbosa
2732,2024-10-25,"Just Pass by Jay Rodriguez","Jay Rodriguez",127.00,"COMBO","above-100, above-30, above-50, above-60, Facebook, featured-bestsellers, Fighter_Jay Rodriguez, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/just-pass-by-jay-rodriguez
2733,2024-11-02,"Fundamentals: Half Guard Lockdown and Followup by Eric Silver","Eric Silver",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Eric Silver, MC_Guard, New, SC_Guard_Half_Guard, Show_More_App",https://bjjfanatics.com/products/fundamentals-half-guard-lockdown-and-followup-by-eric-silver
2734,2024-11-02,"Foot Sweep the World by Dainis Nguyen-Huu","Dainis Nguyen-Huu",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, bestsellers-new, Facebook, featured-bestsellers, Fighter_Dainis Nguyen-Huu, MC_Judo, MC_Takedowns, New, TopBestSeller",https://bjjfanatics.com/products/foot-sweep-the-world-by-dainis-nguyen-huu
2735,2024-11-02,"Shutting Down Leg Entanglements: Knowledge to Skill By Haleem Syed","Knowledge to Skill Shutting Down Leg Entanglements (Early) By Haleem Syed",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Haleem Syed, New, Show_More_App",https://bjjfanatics.com/products/knowledge-to-skill-shutting-down-leg-entanglements-early-byknowledge-to-skill-shutting-down-leg-entanglements-early-by-haleem-syed
2736,2024-11-02,"Mount Escape Mastery Becoming Unpinnable : Knowledge to Skill by Haleem Syed","Haleem Syed",79.00,"COMBO","above-30, above-50, above-60, best_sellers_two_years, Facebook, Fighter_Haleem Syed, New, Show_More_App",https://bjjfanatics.com/products/knowledge-to-skill-mount-escape-mastery-becoming-unpinnable-by-haleem-syed
2737,2024-11-02,"Top Control No Gi Passing Strategies by Rory MacDonald","Rory MacDonald",79.00,"COMBO","above-30, above-50, above-60, Facebook, fighter_Rory MacDonald, MC_Guard_Passing, New, Show_More_App",https://bjjfanatics.com/products/top-control-no-gi-passing-strategies-by-rory-macdonald
